match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Chase Meidroth,NA,0.5,1.71,NA,Pointsbet,NA,2285902,87703671,1
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Chase Meidroth,NA,1.5,4.75,NA,Pointsbet,NA,2285902,87703671,2
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Chase Meidroth,NA,2.5,18,NA,Pointsbet,NA,2285902,87703671,3
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Miguel Vargas,Chicago White Sox,0.5,1.67,NA,Pointsbet,Seattle Mariners,2285902,87703671,7
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Miguel Vargas,Chicago White Sox,1.5,4.75,NA,Pointsbet,Seattle Mariners,2285902,87703671,8
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Miguel Vargas,Chicago White Sox,2.5,18,NA,Pointsbet,Seattle Mariners,2285902,87703671,9
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Andrew Vaughn,Chicago White Sox,0.5,1.63,NA,Pointsbet,Seattle Mariners,2285902,87703671,13
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Andrew Vaughn,Chicago White Sox,1.5,4.3,NA,Pointsbet,Seattle Mariners,2285902,87703671,14
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Andrew Vaughn,Chicago White Sox,2.5,16,NA,Pointsbet,Seattle Mariners,2285902,87703671,15
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Tim Elko,NA,0.5,2.05,NA,Pointsbet,NA,2285902,87703671,19
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Tim Elko,NA,1.5,6.5,NA,Pointsbet,NA,2285902,87703671,20
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Josh Palacios,NA,0.5,1.63,NA,Pointsbet,NA,2285902,87703671,25
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Josh Palacios,NA,1.5,4.5,NA,Pointsbet,NA,2285902,87703671,26
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Josh Palacios,NA,2.5,16,NA,Pointsbet,NA,2285902,87703671,27
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Luis Robert Jr.,Chicago White Sox,0.5,1.74,NA,Pointsbet,Seattle Mariners,2285902,87703671,31
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Luis Robert Jr.,Chicago White Sox,1.5,5,NA,Pointsbet,Seattle Mariners,2285902,87703671,32
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Luis Robert Jr.,Chicago White Sox,2.5,21,NA,Pointsbet,Seattle Mariners,2285902,87703671,33
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,J.P. Crawford,Seattle Mariners,0.5,1.48,NA,Pointsbet,Chicago White Sox,2285902,87703671,37
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,J.P. Crawford,Seattle Mariners,1.5,3.4,NA,Pointsbet,Chicago White Sox,2285902,87703671,38
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,J.P. Crawford,Seattle Mariners,2.5,11.5,NA,Pointsbet,Chicago White Sox,2285902,87703671,39
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Jorge Polanco,Seattle Mariners,0.5,1.48,NA,Pointsbet,Chicago White Sox,2285902,87703671,43
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Jorge Polanco,Seattle Mariners,1.5,3.6,NA,Pointsbet,Chicago White Sox,2285902,87703671,44
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Jorge Polanco,Seattle Mariners,2.5,11.5,NA,Pointsbet,Chicago White Sox,2285902,87703671,45
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Ben Williamson,NA,0.5,1.59,NA,Pointsbet,NA,2285902,87703671,49
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Ben Williamson,NA,1.5,4.3,NA,Pointsbet,NA,2285902,87703671,50
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Ben Williamson,NA,2.5,16,NA,Pointsbet,NA,2285902,87703671,51
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Rowdy Tellez,Seattle Mariners,0.5,1.69,NA,Pointsbet,Chicago White Sox,2285902,87703671,55
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Rowdy Tellez,Seattle Mariners,1.5,4.5,NA,Pointsbet,Chicago White Sox,2285902,87703671,56
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Rowdy Tellez,Seattle Mariners,2.5,16,NA,Pointsbet,Chicago White Sox,2285902,87703671,57
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Dylan Moore,Seattle Mariners,0.5,1.74,NA,Pointsbet,Chicago White Sox,2285902,87703671,61
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Dylan Moore,Seattle Mariners,1.5,5,NA,Pointsbet,Chicago White Sox,2285902,87703671,62
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Dylan Moore,Seattle Mariners,2.5,21,NA,Pointsbet,Chicago White Sox,2285902,87703671,63
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Cal Raleigh,Seattle Mariners,0.5,1.44,NA,Pointsbet,Chicago White Sox,2285902,87703671,67
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Cal Raleigh,Seattle Mariners,1.5,3.4,NA,Pointsbet,Chicago White Sox,2285902,87703671,68
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Cal Raleigh,Seattle Mariners,2.5,11,NA,Pointsbet,Chicago White Sox,2285902,87703671,69
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Julio Rodriguez,NA,0.5,1.33,NA,Pointsbet,NA,2285902,87703671,73
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Julio Rodriguez,NA,1.5,2.85,NA,Pointsbet,NA,2285902,87703671,74
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Julio Rodriguez,NA,2.5,8,NA,Pointsbet,NA,2285902,87703671,75
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Randy Arozarena,Seattle Mariners,0.5,1.59,NA,Pointsbet,Chicago White Sox,2285902,87703671,79
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Randy Arozarena,Seattle Mariners,1.5,4,NA,Pointsbet,Chicago White Sox,2285902,87703671,80
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Randy Arozarena,Seattle Mariners,2.5,14,NA,Pointsbet,Chicago White Sox,2285902,87703671,81
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Josh Rojas,NA,0.5,1.8,NA,Pointsbet,NA,2285902,87703671,85
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Josh Rojas,NA,1.5,5.5,NA,Pointsbet,NA,2285902,87703671,86
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Josh Rojas,NA,2.5,21,NA,Pointsbet,NA,2285902,87703671,87
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Matt Thaiss,Chicago White Sox,0.5,1.77,NA,Pointsbet,Seattle Mariners,2285902,87703671,91
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Matt Thaiss,Chicago White Sox,1.5,5.25,NA,Pointsbet,Seattle Mariners,2285902,87703671,92
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Matt Thaiss,Chicago White Sox,2.5,21,NA,Pointsbet,Seattle Mariners,2285902,87703671,93
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Leody Taveras,Texas Rangers,0.5,1.56,NA,Pointsbet,Chicago White Sox,2285902,87703671,97
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Leody Taveras,Texas Rangers,1.5,4,NA,Pointsbet,Chicago White Sox,2285902,87703671,98
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Leody Taveras,Texas Rangers,2.5,15,NA,Pointsbet,Chicago White Sox,2285902,87703671,99
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Austin Slater,Chicago White Sox,0.5,1.9,NA,Pointsbet,Seattle Mariners,2285902,87703671,103
Chicago White Sox v Seattle Mariners,Chicago White Sox,Seattle Mariners,Batter Hits,Austin Slater,Chicago White Sox,1.5,6,NA,Pointsbet,Seattle Mariners,2285902,87703671,104
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Brice Turang,Milwaukee Brewers,0.5,1.4,NA,Pointsbet,Baltimore Orioles,2285901,87703982,1
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Brice Turang,Milwaukee Brewers,1.5,3.1,NA,Pointsbet,Baltimore Orioles,2285901,87703982,2
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Brice Turang,Milwaukee Brewers,2.5,11,NA,Pointsbet,Baltimore Orioles,2285901,87703982,3
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Sal Frelick,Milwaukee Brewers,0.5,1.59,NA,Pointsbet,Baltimore Orioles,2285901,87703982,19
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Sal Frelick,Milwaukee Brewers,1.5,4.3,NA,Pointsbet,Baltimore Orioles,2285901,87703982,20
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Sal Frelick,Milwaukee Brewers,2.5,18,NA,Pointsbet,Baltimore Orioles,2285901,87703982,21
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Jackson Chourio,Milwaukee Brewers,0.5,1.4,NA,Pointsbet,Baltimore Orioles,2285901,87703982,25
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Jackson Chourio,Milwaukee Brewers,1.5,3.3,NA,Pointsbet,Baltimore Orioles,2285901,87703982,26
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Jackson Chourio,Milwaukee Brewers,2.5,11,NA,Pointsbet,Baltimore Orioles,2285901,87703982,27
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Rhys Hoskins,Milwaukee Brewers,0.5,1.67,NA,Pointsbet,Baltimore Orioles,2285901,87703982,31
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Rhys Hoskins,Milwaukee Brewers,1.5,5,NA,Pointsbet,Baltimore Orioles,2285901,87703982,32
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Rhys Hoskins,Milwaukee Brewers,2.5,18,NA,Pointsbet,Baltimore Orioles,2285901,87703982,33
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Caleb Durbin,NA,0.5,1.8,NA,Pointsbet,NA,2285901,87703982,37
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Caleb Durbin,NA,1.5,5.5,NA,Pointsbet,NA,2285901,87703982,38
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Caleb Durbin,NA,2.5,23,NA,Pointsbet,NA,2285901,87703982,39
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Christian Yelich,Milwaukee Brewers,0.5,1.44,NA,Pointsbet,Baltimore Orioles,2285901,87703982,43
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Christian Yelich,Milwaukee Brewers,1.5,3.6,NA,Pointsbet,Baltimore Orioles,2285901,87703982,44
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Christian Yelich,Milwaukee Brewers,2.5,13,NA,Pointsbet,Baltimore Orioles,2285901,87703982,45
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,William Contreras,Milwaukee Brewers,0.5,1.4,NA,Pointsbet,Baltimore Orioles,2285901,87703982,49
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,William Contreras,Milwaukee Brewers,1.5,3.2,NA,Pointsbet,Baltimore Orioles,2285901,87703982,50
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,William Contreras,Milwaukee Brewers,2.5,11,NA,Pointsbet,Baltimore Orioles,2285901,87703982,51
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Gunnar Henderson,NA,0.5,1.42,NA,Pointsbet,NA,2285901,87703982,55
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Gunnar Henderson,NA,1.5,3.2,NA,Pointsbet,NA,2285901,87703982,56
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Gunnar Henderson,NA,2.5,11,NA,Pointsbet,NA,2285901,87703982,57
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Jackson Holliday,Baltimore Orioles,0.5,1.42,NA,Pointsbet,Milwaukee Brewers,2285901,87703982,61
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Jackson Holliday,Baltimore Orioles,1.5,3.4,NA,Pointsbet,Milwaukee Brewers,2285901,87703982,62
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Jackson Holliday,Baltimore Orioles,2.5,11,NA,Pointsbet,Milwaukee Brewers,2285901,87703982,63
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Ramon Laureano,NA,0.5,1.63,NA,Pointsbet,NA,2285901,87703982,67
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Ramon Laureano,NA,1.5,4.3,NA,Pointsbet,NA,2285901,87703982,68
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Ramon Laureano,NA,2.5,15,NA,Pointsbet,NA,2285901,87703982,69
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Ramon Urias,NA,0.5,1.53,NA,Pointsbet,NA,2285901,87703982,79
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Ramon Urias,NA,1.5,4,NA,Pointsbet,NA,2285901,87703982,80
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Ramon Urias,NA,2.5,13,NA,Pointsbet,NA,2285901,87703982,81
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Cedric Mullins,Baltimore Orioles,0.5,1.69,NA,Pointsbet,Milwaukee Brewers,2285901,87703982,85
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Cedric Mullins,Baltimore Orioles,1.5,4.75,NA,Pointsbet,Milwaukee Brewers,2285901,87703982,86
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Cedric Mullins,Baltimore Orioles,2.5,19,NA,Pointsbet,Milwaukee Brewers,2285901,87703982,87
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Ryan O'hearn,NA,0.5,1.53,NA,Pointsbet,NA,2285901,87703982,91
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Ryan O'hearn,NA,1.5,4,NA,Pointsbet,NA,2285901,87703982,92
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Ryan O'hearn,NA,2.5,13,NA,Pointsbet,NA,2285901,87703982,93
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Maverick Handley,NA,0.5,1.8,NA,Pointsbet,NA,2285901,87703982,103
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Maverick Handley,NA,1.5,5.5,NA,Pointsbet,NA,2285901,87703982,104
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Maverick Handley,NA,2.5,23,NA,Pointsbet,NA,2285901,87703982,105
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Isaac Collins,Milwaukee Brewers,0.5,1.77,NA,Pointsbet,Baltimore Orioles,2285901,87703982,109
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Isaac Collins,Milwaukee Brewers,1.5,5.25,NA,Pointsbet,Baltimore Orioles,2285901,87703982,110
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Isaac Collins,Milwaukee Brewers,2.5,21,NA,Pointsbet,Baltimore Orioles,2285901,87703982,111
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Andruw Monasterio,NA,0.5,1.77,NA,Pointsbet,NA,2285901,87703982,115
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Andruw Monasterio,NA,1.5,5.5,NA,Pointsbet,NA,2285901,87703982,116
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Andruw Monasterio,NA,2.5,21,NA,Pointsbet,NA,2285901,87703982,117
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Ryan Mountcastle,Baltimore Orioles,0.5,1.33,NA,Pointsbet,Milwaukee Brewers,2285901,87703982,121
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Ryan Mountcastle,Baltimore Orioles,1.5,2.65,NA,Pointsbet,Milwaukee Brewers,2285901,87703982,122
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Ryan Mountcastle,Baltimore Orioles,2.5,8,NA,Pointsbet,Milwaukee Brewers,2285901,87703982,123
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Dylan Carlson,NA,0.5,1.77,NA,Pointsbet,NA,2285901,87703982,127
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Dylan Carlson,NA,1.5,5,NA,Pointsbet,NA,2285901,87703982,128
Milwaukee Brewers v Baltimore Orioles,Milwaukee Brewers,Baltimore Orioles,Batter Hits,Dylan Carlson,NA,2.5,21,NA,Pointsbet,NA,2285901,87703982,129
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Brooks Lee,NA,0.5,1.44,NA,Pointsbet,NA,2285903,87708780,1
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Brooks Lee,NA,1.5,3.4,NA,Pointsbet,NA,2285903,87708780,2
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Brooks Lee,NA,2.5,11.5,NA,Pointsbet,NA,2285903,87708780,3
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Harrison Bader,Minnesota Twins,0.5,1.59,NA,Pointsbet,Cleveland Guardians,2285903,87708780,13
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Harrison Bader,Minnesota Twins,1.5,4.5,NA,Pointsbet,Cleveland Guardians,2285903,87708780,14
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Harrison Bader,Minnesota Twins,2.5,18,NA,Pointsbet,Cleveland Guardians,2285903,87708780,15
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Ty France,Minnesota Twins,0.5,1.44,NA,Pointsbet,Cleveland Guardians,2285903,87708780,19
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Ty France,Minnesota Twins,1.5,3.3,NA,Pointsbet,Cleveland Guardians,2285903,87708780,20
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Ty France,Minnesota Twins,2.5,11,NA,Pointsbet,Cleveland Guardians,2285903,87708780,21
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Angel Martinez,NA,0.5,1.48,NA,Pointsbet,NA,2285903,87708780,25
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Angel Martinez,NA,1.5,3.6,NA,Pointsbet,NA,2285903,87708780,26
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Angel Martinez,NA,2.5,11.5,NA,Pointsbet,NA,2285903,87708780,27
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Kyle Manzardo,Cleveland Guardians,0.5,1.67,NA,Pointsbet,Minnesota Twins,2285903,87708780,31
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Kyle Manzardo,Cleveland Guardians,1.5,4.3,NA,Pointsbet,Minnesota Twins,2285903,87708780,32
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Kyle Manzardo,Cleveland Guardians,2.5,16,NA,Pointsbet,Minnesota Twins,2285903,87708780,33
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Jose Ramirez,NA,0.5,1.48,NA,Pointsbet,NA,2285903,87708780,43
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Jose Ramirez,NA,1.5,3.5,NA,Pointsbet,NA,2285903,87708780,44
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Jose Ramirez,NA,2.5,11.5,NA,Pointsbet,NA,2285903,87708780,45
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Gabriel Arias,Cleveland Guardians,0.5,1.71,NA,Pointsbet,Minnesota Twins,2285903,87708780,49
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Gabriel Arias,Cleveland Guardians,1.5,4.75,NA,Pointsbet,Minnesota Twins,2285903,87708780,50
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Gabriel Arias,Cleveland Guardians,2.5,18,NA,Pointsbet,Minnesota Twins,2285903,87708780,51
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Bo Naylor,Cleveland Guardians,0.5,1.87,NA,Pointsbet,Minnesota Twins,2285903,87708780,55
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Bo Naylor,Cleveland Guardians,1.5,5.75,NA,Pointsbet,Minnesota Twins,2285903,87708780,56
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Bo Naylor,Cleveland Guardians,2.5,21,NA,Pointsbet,Minnesota Twins,2285903,87708780,57
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Steven Kwan,Cleveland Guardians,0.5,1.36,NA,Pointsbet,Minnesota Twins,2285903,87708780,61
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Steven Kwan,Cleveland Guardians,1.5,2.85,NA,Pointsbet,Minnesota Twins,2285903,87708780,62
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Steven Kwan,Cleveland Guardians,2.5,9,NA,Pointsbet,Minnesota Twins,2285903,87708780,63
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Carlos Santana,Cleveland Guardians,0.5,1.63,NA,Pointsbet,Minnesota Twins,2285903,87708780,67
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Carlos Santana,Cleveland Guardians,1.5,4.3,NA,Pointsbet,Minnesota Twins,2285903,87708780,68
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Carlos Santana,Cleveland Guardians,2.5,16,NA,Pointsbet,Minnesota Twins,2285903,87708780,69
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Trevor Larnach,Minnesota Twins,0.5,1.63,NA,Pointsbet,Cleveland Guardians,2285903,87708780,73
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Trevor Larnach,Minnesota Twins,1.5,4.75,NA,Pointsbet,Cleveland Guardians,2285903,87708780,74
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Trevor Larnach,Minnesota Twins,2.5,18,NA,Pointsbet,Cleveland Guardians,2285903,87708780,75
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Royce Lewis,NA,0.5,1.44,NA,Pointsbet,NA,2285903,87708780,79
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Royce Lewis,NA,1.5,3.4,NA,Pointsbet,NA,2285903,87708780,80
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Royce Lewis,NA,2.5,11.5,NA,Pointsbet,NA,2285903,87708780,81
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Nolan Jones,Cleveland Guardians,0.5,1.71,NA,Pointsbet,Minnesota Twins,2285903,87708780,85
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Nolan Jones,Cleveland Guardians,1.5,5,NA,Pointsbet,Minnesota Twins,2285903,87708780,86
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Nolan Jones,Cleveland Guardians,2.5,18,NA,Pointsbet,Minnesota Twins,2285903,87708780,87
