match,away_team,home_team,player_name,line,over_price,under_price,market_name,agency
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Geraldo Perdomo,2.5,19,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Geraldo Perdomo,3.5,41,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Jose Herrera,0.5,4.2,1.22,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Jose Herrera,0.5,4.2,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Jose Herrera,1.5,15,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Jose Herrera,2.5,41,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Jose Herrera,3.5,81,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Josh Naylor,0.5,2.5,1.54,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Josh Naylor,0.5,2.5,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Josh Naylor,1.5,6,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Josh Naylor,2.5,13,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Josh Naylor,3.5,34,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Ketel Marte,0.5,2.7,1.45,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Ketel Marte,0.5,2.7,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Ketel Marte,1.5,7,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Ketel Marte,2.5,17,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Ketel Marte,3.5,41,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Lenyn Sosa,0.5,2.8,1.43,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Lenyn Sosa,0.5,2.8,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Lenyn Sosa,1.5,7,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Lenyn Sosa,2.5,19,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Lenyn Sosa,3.5,41,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Lourdes Gurriel,0.5,2.7,1.45,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Lourdes Gurriel,0.5,2.7,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Lourdes Gurriel,1.5,6.5,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Lourdes Gurriel,2.5,15,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Lourdes Gurriel,3.5,36,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Luis Robert,0.5,2.75,1.44,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Luis Robert,0.5,2.75,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Luis Robert,1.5,6.5,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Luis Robert,2.5,15,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Luis Robert,3.5,36,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Michael Taylor,0.5,3.4,1.3,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Michael Taylor,0.5,3.4,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Michael Taylor,1.5,9,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Michael Taylor,2.5,23,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Michael Taylor,3.5,66,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Miguel Vargas,0.5,2.5,1.54,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Miguel Vargas,0.5,2.5,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Miguel Vargas,1.5,5.5,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Miguel Vargas,2.5,12,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Miguel Vargas,3.5,31,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Pavin Smith,0.5,3.4,1.3,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Pavin Smith,0.5,3.4,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Pavin Smith,1.5,9,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Pavin Smith,2.5,23,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Pavin Smith,3.5,51,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Tim Tawa,0.5,2.8,1.43,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Tim Tawa,0.5,2.8,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Tim Tawa,1.5,6.5,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Tim Tawa,2.5,17,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Tim Tawa,3.5,41,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Vinny Capra,0.5,4.1,1.23,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Vinny Capra,0.5,4.1,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Vinny Capra,1.5,12,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Vinny Capra,2.5,31,NA,Runs Batted In,Bet365
Chicago White Sox v Arizona Diamondbacks,Arizona Diamondbacks,Chicago White Sox,Vinny Capra,3.5,81,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Alec Burleson,0.5,2.55,1.52,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Alec Burleson,0.5,2.55,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Alec Burleson,1.5,6,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Alec Burleson,2.5,15,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Alec Burleson,3.5,36,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Brendan Donovan,0.5,3.2,1.34,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Brendan Donovan,0.5,3.2,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Brendan Donovan,1.5,9,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Brendan Donovan,2.5,26,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Brendan Donovan,3.5,66,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Carson Kelly,0.5,2.8,1.43,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Carson Kelly,0.5,2.8,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Carson Kelly,1.5,7.5,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Carson Kelly,2.5,21,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Carson Kelly,3.5,51,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Dansby Swanson,0.5,2.4,1.58,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Dansby Swanson,0.5,2.4,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Dansby Swanson,1.5,5.5,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Dansby Swanson,2.5,13,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Dansby Swanson,3.5,31,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Ian Happ,0.5,2.7,1.45,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Ian Happ,0.5,2.7,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Ian Happ,1.5,7,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Ian Happ,2.5,19,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Ian Happ,3.5,51,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Justin Turner,0.5,3.1,1.37,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Justin Turner,0.5,3.1,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Justin Turner,1.5,8.5,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Justin Turner,2.5,23,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Justin Turner,3.5,66,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Kyle Tucker,0.5,2.8,1.43,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Kyle Tucker,0.5,2.8,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Kyle Tucker,1.5,7,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Kyle Tucker,2.5,19,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Kyle Tucker,3.5,41,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Lars Nootbaar,0.5,3.1,1.37,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Lars Nootbaar,0.5,3.1,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Lars Nootbaar,1.5,8,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Lars Nootbaar,2.5,19,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Lars Nootbaar,3.5,41,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Masyn Winn,0.5,3.1,1.37,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Masyn Winn,0.5,3.1,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Masyn Winn,1.5,8.5,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Masyn Winn,2.5,23,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Masyn Winn,3.5,51,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Matt Shaw,0.5,3.1,1.37,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Matt Shaw,0.5,3.1,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Matt Shaw,1.5,9,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Matt Shaw,2.5,26,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Matt Shaw,3.5,66,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nico Hoerner,0.5,3.1,1.37,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nico Hoerner,0.5,3.1,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nico Hoerner,1.5,9.5,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nico Hoerner,2.5,26,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nico Hoerner,3.5,81,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nolan Arenado,0.5,3.15,1.35,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nolan Arenado,0.5,3.15,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nolan Arenado,1.5,8,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nolan Arenado,2.5,21,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nolan Arenado,3.5,51,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nolan Gorman,0.5,2.95,1.4,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nolan Gorman,0.5,2.95,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nolan Gorman,1.5,6.5,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nolan Gorman,2.5,15,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Nolan Gorman,3.5,36,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Pedro Pages,0.5,3.5,1.29,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Pedro Pages,0.5,3.5,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Pedro Pages,1.5,9.5,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Pedro Pages,2.5,23,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Pedro Pages,3.5,66,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Pete Crow-Armstrong,0.5,2.9,1.41,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Pete Crow-Armstrong,0.5,2.9,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Pete Crow-Armstrong,1.5,7.5,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Pete Crow-Armstrong,2.5,19,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Pete Crow-Armstrong,3.5,51,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Seiya Suzuki,0.5,2.2,1.66,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Seiya Suzuki,0.5,2.2,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Seiya Suzuki,1.5,5.25,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Seiya Suzuki,2.5,12,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Seiya Suzuki,3.5,26,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Victor Scott II,0.5,4.2,1.22,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Victor Scott II,0.5,4.2,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Victor Scott II,1.5,12,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Victor Scott II,2.5,34,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Victor Scott II,3.5,81,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Willson Contreras,0.5,2.6,1.5,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Willson Contreras,0.5,2.6,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Willson Contreras,1.5,6,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Willson Contreras,2.5,15,NA,Runs Batted In,Bet365
St. Louis Cardinals v Chicago Cubs,Chicago Cubs,St. Louis Cardinals,Willson Contreras,3.5,36,NA,Runs Batted In,Bet365
