match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Willy Adames,San Francisco Giants,2.5,11,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,3
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Casey Schmitt,San Francisco Giants,0.5,2.75,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,7
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Casey Schmitt,San Francisco Giants,1.5,6,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,8
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Casey Schmitt,San Francisco Giants,2.5,12,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,9
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Patrick Bailey,San Francisco Giants,0.5,3.25,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,13
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Patrick Bailey,San Francisco Giants,1.5,9,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,14
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Rafael Devers,Boston Red Sox,0.5,2.55,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,19
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Rafael Devers,Boston Red Sox,1.5,5,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,20
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Rafael Devers,Boston Red Sox,2.5,11,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,21
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Heliot Ramos,San Francisco Giants,0.5,2.75,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,25
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Heliot Ramos,San Francisco Giants,1.5,7,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,26
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Heliot Ramos,San Francisco Giants,2.5,15,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,27
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Matt Chapman,San Francisco Giants,0.5,2.35,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,31
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Matt Chapman,San Francisco Giants,1.5,4.75,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,32
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Matt Chapman,San Francisco Giants,2.5,10.5,NA,Pointsbet,Arizona Diamondbacks,2427806,95669248,33
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Geraldo Perdomo,Arizona Diamondbacks,0.5,2.6,NA,Pointsbet,San Francisco Giants,2427806,95669248,37
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Geraldo Perdomo,Arizona Diamondbacks,1.5,6.5,NA,Pointsbet,San Francisco Giants,2427806,95669248,38
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Geraldo Perdomo,Arizona Diamondbacks,2.5,15,NA,Pointsbet,San Francisco Giants,2427806,95669248,39
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Ketel Marte,Arizona Diamondbacks,0.5,2.15,NA,Pointsbet,San Francisco Giants,2427806,95669248,43
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Ketel Marte,Arizona Diamondbacks,1.5,4.4,NA,Pointsbet,San Francisco Giants,2427806,95669248,44
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Ketel Marte,Arizona Diamondbacks,2.5,10,NA,Pointsbet,San Francisco Giants,2427806,95669248,45
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Alek Thomas,Arizona Diamondbacks,0.5,2.85,NA,Pointsbet,San Francisco Giants,2427806,95669248,49
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Alek Thomas,Arizona Diamondbacks,1.5,6.5,NA,Pointsbet,San Francisco Giants,2427806,95669248,50
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Alek Thomas,Arizona Diamondbacks,2.5,13,NA,Pointsbet,San Francisco Giants,2427806,95669248,51
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Corbin Carroll,Arizona Diamondbacks,0.5,2.15,NA,Pointsbet,San Francisco Giants,2427806,95669248,55
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Corbin Carroll,Arizona Diamondbacks,1.5,4.4,NA,Pointsbet,San Francisco Giants,2427806,95669248,56
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Corbin Carroll,Arizona Diamondbacks,2.5,9.5,NA,Pointsbet,San Francisco Giants,2427806,95669248,57
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Corbin Carroll,Arizona Diamondbacks,3.5,17,NA,Pointsbet,San Francisco Giants,2427806,95669248,58
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Blaze Alexander,NA,0.5,2.7,NA,Pointsbet,NA,2427806,95669248,61
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Blaze Alexander,NA,1.5,6,NA,Pointsbet,NA,2427806,95669248,62
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Blaze Alexander,NA,2.5,15,NA,Pointsbet,NA,2427806,95669248,63
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Tim Tawa,Arizona Diamondbacks,0.5,2.9,NA,Pointsbet,San Francisco Giants,2427806,95669248,67
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Tim Tawa,Arizona Diamondbacks,1.5,7,NA,Pointsbet,San Francisco Giants,2427806,95669248,68
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Tim Tawa,Arizona Diamondbacks,2.5,15,NA,Pointsbet,San Francisco Giants,2427806,95669248,69
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Gabriel Moreno,Arizona Diamondbacks,0.5,2.2,NA,Pointsbet,San Francisco Giants,2427806,95669248,73
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Gabriel Moreno,Arizona Diamondbacks,1.5,4.75,NA,Pointsbet,San Francisco Giants,2427806,95669248,74
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Gabriel Moreno,Arizona Diamondbacks,2.5,10.5,NA,Pointsbet,San Francisco Giants,2427806,95669248,75
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Adrian Del Castillo,NA,0.5,2.55,NA,Pointsbet,NA,2427806,95669248,79
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Adrian Del Castillo,NA,1.5,5.25,NA,Pointsbet,NA,2427806,95669248,80
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Adrian Del Castillo,NA,2.5,11,NA,Pointsbet,NA,2427806,95669248,81
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Jake Mccarthy,NA,0.5,2.9,NA,Pointsbet,NA,2427806,95669248,85
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Jake Mccarthy,NA,1.5,7,NA,Pointsbet,NA,2427806,95669248,86
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Jake Mccarthy,NA,2.5,15,NA,Pointsbet,NA,2427806,95669248,87
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Harrison Bader,Minnesota Twins,0.5,2.85,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,1
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Harrison Bader,Minnesota Twins,1.5,6.5,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,2
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Harrison Bader,Minnesota Twins,2.5,13,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,3
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Bryce Harper,Philadelphia Phillies,0.5,2.4,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,7
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Bryce Harper,Philadelphia Phillies,1.5,5,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,8
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Bryce Harper,Philadelphia Phillies,2.5,10,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,9
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Otto Kemp,NA,0.5,3.1,NA,Pointsbet,NA,2427819,95661751,13
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Otto Kemp,NA,1.5,7,NA,Pointsbet,NA,2427819,95661751,14
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Otto Kemp,NA,2.5,15,NA,Pointsbet,NA,2427819,95661751,15
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Bryson Stott,Philadelphia Phillies,0.5,3.4,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,19
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Bryson Stott,Philadelphia Phillies,1.5,9,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,20
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,J.T. Realmuto,Philadelphia Phillies,0.5,2.6,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,25
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,J.T. Realmuto,Philadelphia Phillies,1.5,5.25,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,26
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,J.T. Realmuto,Philadelphia Phillies,2.5,12,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,27
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Kyle Schwarber,Philadelphia Phillies,0.5,2.2,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,31
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Kyle Schwarber,Philadelphia Phillies,1.5,4.2,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,32
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Kyle Schwarber,Philadelphia Phillies,2.5,9,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,33
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Kyle Schwarber,Philadelphia Phillies,3.5,15,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,34
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Brandon Marsh,Philadelphia Phillies,0.5,3.1,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,37
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Brandon Marsh,Philadelphia Phillies,1.5,7,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,38
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Brandon Marsh,Philadelphia Phillies,2.5,15,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,39
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Max Kepler,Philadelphia Phillies,0.5,2.75,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,43
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Max Kepler,Philadelphia Phillies,1.5,5.75,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,44
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Max Kepler,Philadelphia Phillies,2.5,11,NA,Pointsbet,Los Angeles Dodgers,2427819,95661751,45
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Donnie Walton,NA,0.5,3.4,NA,Pointsbet,NA,2427819,95661751,49
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Donnie Walton,NA,1.5,8.5,NA,Pointsbet,NA,2427819,95661751,50
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Freddie Freeman,Los Angeles Dodgers,0.5,2.5,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,55
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Freddie Freeman,Los Angeles Dodgers,1.5,5,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,56
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Freddie Freeman,Los Angeles Dodgers,2.5,11,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,57
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Shohei Ohtani,Los Angeles Dodgers,0.5,2.5,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,61
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Shohei Ohtani,Los Angeles Dodgers,1.5,5,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,62
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Shohei Ohtani,Los Angeles Dodgers,2.5,11,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,63
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Teoscar Hernandez,Los Angeles Dodgers,0.5,2.35,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,67
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Teoscar Hernandez,Los Angeles Dodgers,1.5,4.75,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,68
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Teoscar Hernandez,Los Angeles Dodgers,2.5,9,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,69
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Andy Pages,Los Angeles Dodgers,0.5,2.75,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,73
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Andy Pages,Los Angeles Dodgers,1.5,6,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,74
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Andy Pages,Los Angeles Dodgers,2.5,13,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,75
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Ben Rortvedt,NA,0.5,3.4,NA,Pointsbet,NA,2427819,95661751,79
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Ben Rortvedt,NA,1.5,9,NA,Pointsbet,NA,2427819,95661751,80
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Mookie Betts,Los Angeles Dodgers,0.5,2.6,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,85
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Mookie Betts,Los Angeles Dodgers,1.5,5.25,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,86
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Mookie Betts,Los Angeles Dodgers,2.5,12,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,87
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Miguel Rojas,Los Angeles Dodgers,0.5,2.9,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,91
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Miguel Rojas,Los Angeles Dodgers,1.5,7,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,92
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Miguel Rojas,Los Angeles Dodgers,2.5,15,NA,Pointsbet,Philadelphia Phillies,2427819,95661751,93
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Andrew Mccutchen,NA,0.5,3,1.33,Pointsbet,NA,2427615,95661047,5
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Bryan Reynolds,Pittsburgh Pirates,0.5,3,1.33,Pointsbet,Chicago Cubs,2427615,95661047,1
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Cam Devanney,NA,0.5,3.4,1.27,Pointsbet,NA,2427615,95661047,11
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Carson Kelly,Chicago Cubs,0.5,2.9,1.33,Pointsbet,Pittsburgh Pirates,2427615,95661047,25
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Dansby Swanson,Chicago Cubs,0.5,3.1,1.31,Pointsbet,Pittsburgh Pirates,2427615,95661047,21
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Henry Davis,Pittsburgh Pirates,0.5,3.7,1.24,Pointsbet,Chicago Cubs,2427615,95661047,9
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Ian Happ,Chicago Cubs,0.5,3.25,1.29,Pointsbet,Pittsburgh Pirates,2427615,95661047,23
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Jared Triolo,Pittsburgh Pirates,0.5,3.3,1.29,Pointsbet,Chicago Cubs,2427615,95661047,3
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Moises Ballesteros,NA,0.5,2.6,1.42,Pointsbet,NA,2427615,95661047,27
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Mike Busch,NA,0.5,2.6,1.42,Pointsbet,NA,2427615,95661047,29
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Matt Shaw,Chicago Cubs,0.5,3,1.33,Pointsbet,Pittsburgh Pirates,2427615,95661047,19
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Nick Gonzales,NA,0.5,3.25,1.29,Pointsbet,NA,2427615,95661047,13
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Nico Hoerner,Chicago Cubs,0.5,2.7,1.4,Pointsbet,Pittsburgh Pirates,2427615,95661047,15
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Pete Crow-Armstrong,Chicago Cubs,0.5,2.5,1.48,Pointsbet,Pittsburgh Pirates,2427615,95661047,17
Pittsburgh Pirates v Chicago Cubs,Pittsburgh Pirates,Chicago Cubs,Batter RBIs,Tommy Pham,Pittsburgh Pirates,0.5,2.85,1.36,Pointsbet,Chicago Cubs,2427615,95661047,7
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,Brady House,NA,0.5,3.7,1.24,Pointsbet,NA,2427619,95668110,13
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,Cj Abrams,NA,0.5,2.9,1.33,Pointsbet,NA,2427619,95668110,5
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,Drake Baldwin,Atlanta Braves,0.5,2.7,1.4,Pointsbet,Washington Nationals,2427619,95668110,31
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,Dylan Crews,NA,0.5,3,1.33,Pointsbet,NA,2427619,95668110,3
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,Daylen Lile,Washington Nationals,0.5,2.7,1.4,Pointsbet,Atlanta Braves,2427619,95668110,11
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,Ha-Seong Kim,NA,0.5,2.75,1.36,Pointsbet,NA,2427619,95668110,21
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,Josh Bell,Washington Nationals,0.5,2.55,1.44,Pointsbet,Atlanta Braves,2427619,95668110,7
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,Jurickson Profar,NA,0.5,2.6,1.42,Pointsbet,NA,2427619,95668110,19
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,James Wood,Washington Nationals,0.5,2.9,1.33,Pointsbet,Atlanta Braves,2427619,95668110,9
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,Luis Garcia,NA,0.5,2.9,1.33,Pointsbet,NA,2427619,95668110,1
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,NA,NA,0.5,2.7,1.4,Pointsbet,NA,2427619,95668110,27
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,NA,NA,0.5,2.7,1.5,Pointsbet,NA,2427619,95668110,27
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,NA,NA,0.5,2.7,1.24,Pointsbet,NA,2427619,95668110,27
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,Matt Olson,Atlanta Braves,0.5,2.5,1.48,Pointsbet,Washington Nationals,2427619,95668110,29
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,Marcell Ozuna,Atlanta Braves,0.5,2.7,1.4,Pointsbet,Washington Nationals,2427619,95668110,25
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,Ozzie Albies,Atlanta Braves,0.5,2.3,1.56,Pointsbet,Washington Nationals,2427619,95668110,17
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,NA,NA,0.5,2.4,1.4,Pointsbet,NA,2427619,95668110,23
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,NA,NA,0.5,2.4,1.5,Pointsbet,NA,2427619,95668110,23
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,NA,NA,0.5,2.4,1.24,Pointsbet,NA,2427619,95668110,23
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,NA,NA,0.5,3.7,1.4,Pointsbet,NA,2427619,95668110,15
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,NA,NA,0.5,3.7,1.5,Pointsbet,NA,2427619,95668110,15
Washington Nationals v Atlanta Braves,Washington Nationals,Atlanta Braves,Batter RBIs,NA,NA,0.5,3.7,1.24,Pointsbet,NA,2427619,95668110,15
Tampa Bay Rays v Toronto Blue Jays,Tampa Bay Rays,Toronto Blue Jays,Batter RBIs,Brandon Lowe,Tampa Bay Rays,0.5,2.5,1.48,Pointsbet,Toronto Blue Jays,2427673,95661906,5
Tampa Bay Rays v Toronto Blue Jays,Tampa Bay Rays,Toronto Blue Jays,Batter RBIs,Chandler Simpson,NA,0.5,3.7,1.24,Pointsbet,NA,2427673,95661906,9
Tampa Bay Rays v Toronto Blue Jays,Tampa Bay Rays,Toronto Blue Jays,Batter RBIs,Carson Williams,NA,0.5,3.3,1.29,Pointsbet,NA,2427673,95661906,15
Tampa Bay Rays v Toronto Blue Jays,Tampa Bay Rays,Toronto Blue Jays,Batter RBIs,Hunter Feduccia,NA,0.5,4,1.21,Pointsbet,NA,2427673,95661906,13
Tampa Bay Rays v Toronto Blue Jays,Tampa Bay Rays,Toronto Blue Jays,Batter RBIs,Junior Caminero,Tampa Bay Rays,0.5,2.3,1.56,Pointsbet,Toronto Blue Jays,2427673,95661906,7
Tampa Bay Rays v Toronto Blue Jays,Tampa Bay Rays,Toronto Blue Jays,Batter RBIs,Josh Lowe,Tampa Bay Rays,0.5,3,1.33,Pointsbet,Toronto Blue Jays,2427673,95661906,11
Tampa Bay Rays v Toronto Blue Jays,Tampa Bay Rays,Toronto Blue Jays,Batter RBIs,Richie Palacios,NA,0.5,3.3,1.29,Pointsbet,NA,2427673,95661906,1
Tampa Bay Rays v Toronto Blue Jays,Tampa Bay Rays,Toronto Blue Jays,Batter RBIs,Yandy Diaz,Tampa Bay Rays,0.5,2.7,1.4,Pointsbet,Toronto Blue Jays,2427673,95661906,3
Tampa Bay Rays v Toronto Blue Jays,Tampa Bay Rays,Toronto Blue Jays,Batter RBIs,Yainer Diaz,Houston Astros,0.5,2.7,1.4,Pointsbet,Tampa Bay Rays,2427673,95661906,3
